subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q6097666,Muzaffer Tokac,P641,sport,Q2736,futebol
Q5385854,erhan aydın,P54,member of sports team,Q182929,MSV Neuruppin
Q6809622,Mehmet Hacıoğlu,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q7687059,tarık daşgün,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q950336,Ferhat Öztorun,P54,member of sports team,Q857938,i̇stanbul büyükşehir belediyespor (football team)
Q2705560,Bülent Akın,P641,sport,Q2736,futebol
Q1704450,josef cinar,P106,occupation,Q937857,Association football player
Q18211256,Suat Okyar,P641,sport,Q2736,futebol
Q5395762,ersan dogu,P106,occupation,Q937857,Association football player
Q18667689,Selda Akgoz,P54,member of sports team,Q6098614,Trabzon Idmanocagi (women)
Q605498,Osman Ozkoeylue,P54,member of sports team,Q608122,kayserispor
Q2683848,caner cavlan,P54,member of sports team,Q200321,sportclub heerenveen
Q550712,kamil corekci,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q550758,Aydin Toscali,P54,member of sports team,Q1351085,tarsus i̇dman yurdu
Q15363466,Tuğrul Erat,P27,country of citizenship,Q183,Germanz
Q1326381,sezer özmen,P54,member of sports team,Q1624749,Turkey U-21
Q479641,semih aydilek,P54,member of sports team,Q608122,kayserispor
Q83753,gabriel ozkan,P413,position played on team / speciality,Q193592,Right-half
Q508033,Murat Akça,P54,member of sports team,Q1624749,Turkey U-21
Q2751977,koray altınay,P54,member of sports team,Q265570,Jahn Regensburg
Q1925639,metin depe,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q344531,izzet türkyilmaz,P27,country of citizenship,Q43,turkiye
Q1918069,osman kuersat duman,P54,member of sports team,Q1356276,Yalovaspor
Q1384117,tolga seyhan,P31,instance of,Q5,Huamn
Q1383232,guerhan guersoy,P54,member of sports team,Q43710,mp antalyaspor
Q1401688,yasin kocatepe,P413,position played on team / speciality,Q280658,Centre Forward
Q1114411,egemen korkmaz,P54,member of sports team,Q187091,Fussbal Club Wil
Q2846277,Andre Kona N'Gole,P54,member of sports team,Q43710,mp antalyaspor
Q283142,Selim Aydemir,P54,member of sports team,Q692586,VfR Aalen
Q4831231,Ayhan Guclu,P54,member of sports team,Q3291331,US Royenne
Q5964960,hüseyin cengiz,P54,member of sports team,Q292618,AGOVV Apeldoorn
Q7881870,umut kekilli,P54,member of sports team,Q815349,belediye vanspor
Q2646817,alican karadağ,P641,sport,Q2736,futebol
Q19785793,Derya Arhan,P31,instance of,Q5,Huamn
Q322892,Ali Guenes,P54,member of sports team,Q7855039,turkey national under-23 football team
Q1917362,Mehmet Turkmehmet,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q1889183,"ilica, manavgat",P31,instance of,Q815324,Belde
Q67631,sercan sararer osuna,P54,member of sports team,Q7572134,spvgg fürth ii
Q2479819,ali beratlıgil,P1344,participant of,Q131075,Football World Cup 1954
Q25477731,mert iliman,P27,country of citizenship,Q43,turkiye
Q16935008,Emine Gumus,P641,sport,Q2736,futebol
Q1562026,Güray Vural,P413,position played on team / speciality,Q193592,Right-half
Q946559,Ufuk Ceylan,P54,member of sports team,Q7855039,turkey national under-23 football team
Q1924617,Mesut Bakkal,P27,country of citizenship,Q43,turkiye
Q23884125,bahar güvenç,P106,occupation,Q937857,Association football player
Q2043015,Ozan Tufan,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q509828,mustafa yumlu,P54,member of sports team,Q192641,trabzonspor
Q1401328,mert günok,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q7021618,Nezih Ali Bologlu,P19,place of birth,Q406,istanbul (turkey)
Q919232,Recep Çetin,P641,sport,Q2736,futebol
Q312494,uemit davala,P31,instance of,Q5,Huamn
Q1354977,Erkan Sekman,P27,country of citizenship,Q43,turkiye
Q10397140,mehmet budak,P54,member of sports team,Q1368064,malatyaspor
Q453996,veysel cihan,P54,member of sports team,Q285722,Gaziantepspor
Q264106,murat gürbüzerol,P54,member of sports team,Q118919,eyüp sk
Q2392344,taner gülleri,P54,member of sports team,Q1351085,tarsus i̇dman yurdu
Q2599700,Yasin Oztop,P54,member of sports team,Q264095,Kastamonuspor
Q815037,irtegun bekir,P54,member of sports team,Q7855168,Turkey national under-20 football team
Q315309,ilhan mansiz,P54,member of sports team,Q844271,vissel kobe
Q10442838,ömer közen,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q1339575,emre gurbuz,P54,member of sports team,Q929360,mersin i̇.y
Q1368791,hikmet balioğlu,P54,member of sports team,Q641373,gençlerbirligi sk
Q697343,yasin pehlivan,P27,country of citizenship,Q43,turkiye
Q1717999,yilmaz ozlem,P641,sport,Q2736,futebol
Q5032272,Caner Celep,P19,place of birth,Q406,istanbul (turkey)
Q7689784,Tayfun Seven,P54,member of sports team,Q1231804,diyarbakir bueyueksehir belediye diski spor
Q876784,cem karaca (footballer),P31,instance of,Q5,Huamn
Q472488,Serdar Gürler,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q556089,fikri elma,P19,place of birth,Q3640,"Angora, Turkey"
Q26720189,Can Aktav,P413,position played on team / speciality,Q336286,Defender (association football)
Q16735333,mevlude ozturk,P54,member of sports team,Q6068242,luleburgaz 39 spor
Q71390,Deniz Yılmaz,P641,sport,Q2736,futebol
Q546814,muhammed demirci,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q6082587,mehmet bölükbaşı,P54,member of sports team,Q1347927,Tepecik Belediyespor
Q22117622,Birgül Erken,P31,instance of,Q5,Huamn
Q310199,Tuncay Şanlı,P54,member of sports team,Q101859,vfw wolfsburg
Q2460668,Turgut Dogan Sahin,P31,instance of,Q5,Huamn
Q6381835,Cemal Guersel Stadyumu,P17,country,Q43,turkiye
Q548218,Ergun Teber,P54,member of sports team,Q608122,kayserispor
Q323933,Muhammed Akaguenduez,P54,member of sports team,Q457460,sv ried
Q16209370,Lutfiye Ercimen,P27,country of citizenship,Q43,turkiye
Q2473840,Ufukhan Bayraktar,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q2389895,Talat Özkarslı,P106,occupation,Q937857,Association football player
Q573150,Ceyhun Guelselam,P27,country of citizenship,Q183,Germanz
Q1892066,Altıparmak,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q42658,harun erdenay,P31,instance of,Q5,Huamn
Q3647195,burak eris,P27,country of citizenship,Q43,turkiye
Q2043168,oğuz dağlaroğlu,P54,member of sports team,Q3590479,turkey national under-17 football team
Q10397140,mehmet budak,P54,member of sports team,Q18176342,68 yeni aksarayspor
Q860276,bilal gülden,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q832125,eren sen,P54,member of sports team,Q155730,1.fc magdeburg
Q552808,ferhat kiraz,P54,member of sports team,Q138230,Kasımpaşa S.K.
Q343404,ibrahim ozturk,P19,place of birth,Q48338,kaisari
Q2874913,"abdelaziz, ayman",P54,member of sports team,Q272712,caykur rizespor
Q4994260,"Yasin Avcı (footballer, born 1984)",P413,position played on team / speciality,Q193592,Right-half
Q344050,Iskender Alın,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q755911,Atilla Birlik,P106,occupation,Q937857,Association football player
Q1591836,haydar yılmaz,P27,country of citizenship,Q43,turkiye
Q2017096,Okan Salmaz,P54,member of sports team,Q15060070,Tuzlaspor
Q8080210,Ismail Keles,P106,occupation,Q17486376,sports shooter
Q556101,cafercan,P54,member of sports team,Q176795,Karşıyaka S.K.
Q6063907,Berk İsmail Ünsal,P106,occupation,Q937857,Association football player
Q318063,abdulkadir kayali,P106,occupation,Q937857,Association football player
Q343801,İlker Avcıbay,P54,member of sports team,Q128148,Vestel Manisaspor
Q6063907,Berk İsmail Ünsal,P27,country of citizenship,Q43,turkiye
Q5058612,Cem Efe,P641,sport,Q2736,futebol
Q83753,gabriel ozkan,P641,sport,Q2736,futebol
Q2530816,Volkan Yilmaz,P54,member of sports team,Q520207,Diyarbakirspor
Q551618,Halil Çolak,P641,sport,Q2736,futebol
Q354522,Adem Kocak,P54,member of sports team,Q1624749,Turkey U-21
Q1187832,deniz aslan,P54,member of sports team,Q43710,mp antalyaspor
Q747209,turkish first football league 1985-86,P17,country,Q43,turkiye
Q7067345,noyan öz,P54,member of sports team,Q891679,Boluspor
Q1388570,Ali Riza Sergen Yalcin,P54,member of sports team,Q748445,Eskisehirspor
Q14776381,Vedat Bora,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q18165060,karsiyaka besem spor,P17,country,Q43,turkiye
Q1187858,Deniz Vural,P54,member of sports team,Q805909,balikesirspor
Q774413,Bulent Under,P27,country of citizenship,Q43,turkiye
Q6050230,ömer arslan,P413,position played on team / speciality,Q336286,Defender (association football)
Q946415,yavuz özkan (footballer),P54,member of sports team,Q1351085,tarsus i̇dman yurdu
Q6386814,Kemal Akbaba,P54,member of sports team,Q384005,turk telekomspor
Q824414,Mirkan Aydın,P27,country of citizenship,Q43,turkiye
Q1441174,hasan vural,P27,country of citizenship,Q43,turkiye
Q6943982,Mutlu Dervişoğlu,P27,country of citizenship,Q43,turkiye
Q5058726,Cemil Mengi,P31,instance of,Q5,Huamn
Q5389872,Erman Güraçar,P31,instance of,Q5,Huamn
Q585487,güngören belediye spor,P641,sport,Q2736,futebol
Q378768,riza çalimbay,P413,position played on team / speciality,Q193592,Right-half
Q1427266,harun doğan,P1344,participant of,Q8558,2004 Olympic Game
Q272712,caykur rizespor,P641,sport,Q2736,futebol
Q371779,engin ipekoglu,P19,place of birth,Q344490,i̇zmir province
Q554088,Savas Yilmaz,P54,member of sports team,Q189847,trabzon karadeniz s.k.
Q3515263,tansel başer,P413,position played on team / speciality,Q336286,Defender (association football)
Q823989,haluk türkeri,P54,member of sports team,Q155218,Rot-Weiss Essen squad
Q793314,Aytac Ak,P54,member of sports team,Q1369461,sakaryaspor
Q1339574,emre kilinç,P27,country of citizenship,Q43,turkiye
Q523871,Uğur Yildirim,P54,member of sports team,Q749589,Go Ahead Eagles Deventer
Q17499332,chu en-le,P19,place of birth,Q199712,Çanakkale
Q953983,suat mamat,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q6050230,ömer arslan,P27,country of citizenship,Q43,turkiye
Q1429170,Alibaz,P19,place of birth,Q495428,Bretten
Q1727116,kerem şeras,P54,member of sports team,Q138230,Kasımpaşa S.K.
Q4831733,aytekin viduşlu,P54,member of sports team,Q805909,balikesirspor
Q809709,barış başdaş,P27,country of citizenship,Q43,turkiye
Q453951,Korcan Celikay,P54,member of sports team,Q1347927,Tepecik Belediyespor
Q5005287,Bülent Uzun,P54,member of sports team,Q172567,Besiktas Jk
Q1454575,kadir akbulut,P27,country of citizenship,Q43,turkiye
Q19483164,deniz hummet,P19,place of birth,Q2962119,Fosie
Q19665190,Sener Kurtulmus,P19,place of birth,Q31,belgie
Q612870,musa cagiran,P54,member of sports team,Q1423118,Goztepe S.K.
Q726288,fenerbahce (istanbul neighbourhood),P31,instance of,Q17051044,mahalle
Q580705,Rahim Zafer,P31,instance of,Q5,Huamn
Q21622906,Selin Sivrikaya,P54,member of sports team,Q18639832,Turkey women's national under-21 football team
Q327454,Aydin Karabulut,P19,place of birth,Q64,Berlim
Q441580,emre gungor (turkish footballer),P54,member of sports team,Q1624749,Turkey U-21
Q18922682,okben ulubay,P413,position played on team / speciality,Q308879,Small forward (basketball)
Q2273768,serkan ozsoy,P19,place of birth,Q406,istanbul (turkey)
Q6046310,Muhammet Reis,P19,place of birth,Q388995,Trabzon Province
Q1588094,Hasan Ali Kaldirim,P54,member of sports team,Q608122,kayserispor
Q17540063,Emre Akbaba,P641,sport,Q2736,futebol
Q6054194,Halit Deringör,P27,country of citizenship,Q43,turkiye
Q2017096,Okan Salmaz,P641,sport,Q2736,futebol
Q1526679,giray bulak,P641,sport,Q2736,futebol
Q17509027,emrah cebeci,P641,sport,Q2736,futebol
Q15224689,kubilay aktaş,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q17431648,Osman Denizci,P413,position played on team / speciality,Q193592,Right-half
Q2856378,yasin celik,P54,member of sports team,Q1369461,sakaryaspor
Q6937446,Murat İbrahim Uslu,P54,member of sports team,Q1110567,hatayspor
Q3545241,Mehmet Polat,P27,country of citizenship,Q43,turkiye
Q16210374,sevinc corlu,P106,occupation,Q937857,Association football player
Q4832645,Deniz Baykara,P54,member of sports team,Q7855168,Turkey national under-20 football team
Q16632625,tarsus arena,P131,located in the administrative territorial entity,Q134287,Bishopric of Tarsus
Q3869955,Naile Ivegin,P413,position played on team / speciality,Q462471,Power Forward (basketball)
Q819832,Volkan Ekici,P31,instance of,Q5,Huamn
Q61655,gokhan tore,P27,country of citizenship,Q183,Germanz
Q6096283,halil eren,P413,position played on team / speciality,Q280658,Centre Forward
Q6102594,Naci Ozkaya,P19,place of birth,Q45301,history of trabzon
Q285722,Gaziantepspor,P159,headquarters location,Q93338,ayntab
Q1354977,Erkan Sekman,P54,member of sports team,Q929360,mersin i̇.y
Q924604,remzi giray kaçar,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q1973594,necati özçağlayan,P54,member of sports team,Q192641,trabzonspor
Q7453032,Serdar Guenes,P641,sport,Q2736,futebol
Q1588116,Hasan Erbey,P54,member of sports team,Q1543501,Giresunspor
Q4725062,Ali Mumcu,P54,member of sports team,Q513237,kocaelispor
Q6087822,mehmet ali has,P54,member of sports team,Q1843435,ttnet beykoz
Q1587824,Harun Tekin (footballer),P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q343957,i̇negölspor,P159,headquarters location,Q343973,İnegöl
Q7395848,Sabahattin Usta,P641,sport,Q2736,futebol
Q15057775,doğanay kılıç,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q741098,siege of antioch (1098),P31,instance of,Q188055,Siegecraft
Q7102175,Orhan Hacıyev,P19,place of birth,Q9248,Baku Oilfields
Q692105,erhan kavak,P27,country of citizenship,Q43,turkiye
Q1457850,tolga doğantez,P54,member of sports team,Q380458,Adıyamanspor
Q1339606,"emre ozturk (footballer, born 1992)",P27,country of citizenship,Q43,turkiye
Q608027,mustafa ertan,P1344,participant of,Q131075,Football World Cup 1954
Q178148,Fahri Tatan,P54,member of sports team,Q7855039,turkey national under-23 football team
Q4737084,Altınordu İdman Yurdu SK,P641,sport,Q2736,futebol
Q5395762,ersan dogu,P54,member of sports team,Q479276,bremer sv
Q343377,İbrahim Yavuz,P54,member of sports team,Q43134,Galatasaray S. K.
Q8047234,Yakup Gor,P31,instance of,Q5,Huamn
Q327433,mahir saglik,P54,member of sports team,Q105861,VFL Bochum
Q343220,Ibrahim Aydemir,P54,member of sports team,Q15126761,SV Pullach
Q176569,emrecan,P19,place of birth,Q2279529,"konak, izmir"
Q187273,Zeki Riza Sporel,P19,place of birth,Q406,istanbul (turkey)
Q401817,Ahmet Dursun,P19,place of birth,Q2765,"Gelsenkirchen, Germany"
Q18204912,Semanur Akbas,P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q2356332,José Antonio Delgado Villar,P54,member of sports team,Q639525,sv sandhausen 1916
Q1441174,hasan vural,P54,member of sports team,Q656960,fuchse berlin reinickendorf
Q327428,murat tosun,P54,member of sports team,Q639560,tennis borussia
Q19058245,damla bozyel,P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q573150,Ceyhun Guelselam,P54,member of sports team,Q495299,Galatasaray F.C.
Q2403912,ziya songulen,P19,place of birth,Q406,istanbul (turkey)
Q1378299,Cakmak Yasin,P54,member of sports team,Q915883,Tokatspor
Q3841124,lütfi arıboğan,P31,instance of,Q5,Huamn
Q1378286,ali tandogan,P54,member of sports team,Q43710,mp antalyaspor
Q1661819,Rizvan Sahin,P54,member of sports team,Q2099899,Hopaspor
Q7917937,Vedat Uysal,P27,country of citizenship,Q43,turkiye
Q544714,Mehmet Yozgatlı,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q2478788,umut gündoğan,P54,member of sports team,Q388487,şanlıurfa s.k.
Q3552825,uğur aktaş (footballer),P641,sport,Q2736,futebol
Q18128783,ayfer topluoglu,P54,member of sports team,Q6060807,Adana İdman Yurdu
Q2217087,samet aybaba,P54,member of sports team,Q6056937,iskenderunspor 1967
Q1633347,Serdar Apaydin,P27,country of citizenship,Q43,turkiye
Q660534,arif erdem,P54,member of sports team,Q197093,zeytinburnuspor
Q1727116,kerem şeras,P106,occupation,Q937857,Association football player
Q953595,Can Erdem,P54,member of sports team,Q434929,Altay Izmir
Q402016,Ahmet Şahin (footballer),P19,place of birth,Q406,istanbul (turkey)
Q577979,jabá,P54,member of sports team,Q492826,mke ankaraguecue
Q823947,Fatih Ceylan,P54,member of sports team,Q301332,Kardemir Karabukspor
Q326598,Hakan Bayraktar,P54,member of sports team,Q285722,Gaziantepspor
Q16225880,seval kirac,P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q4724822,Ali Gültiken,P106,occupation,Q937857,Association football player
Q2577499,"Yasin Avci (footballer, born 1983)",P54,member of sports team,Q301332,Kardemir Karabukspor
Q1439300,ahmet oguz cetin,P106,occupation,Q937857,Association football player
Q15076827,oguzhan kayar,P19,place of birth,Q79846,"Aydın İli Province, Turkey"
Q3869264,muejdat yetkiner,P106,occupation,Q937857,Association football player
Q343801,İlker Avcıbay,P54,member of sports team,Q513840,Konya Idman Yurdu
Q3033290,"Bilgili, Serdar",P31,instance of,Q5,Huamn
Q297526,ömer çatkıç,P106,occupation,Q937857,Association football player
Q19281792,Burak Camoğlu,P27,country of citizenship,Q43,turkiye
Q953983,suat mamat,P27,country of citizenship,Q43,turkiye
Q18667689,Selda Akgoz,P27,country of citizenship,Q43,turkiye
Q8080193,İskender Köksal,P27,country of citizenship,Q43,turkiye
Q1784234,Koray Icten,P106,occupation,Q937857,Association football player
Q8068673,zeki önatlı,P641,sport,Q2736,futebol
Q16941152,Ulkuspor,P17,country,Q43,turkiye
Q2356332,José Antonio Delgado Villar,P31,instance of,Q5,Huamn
Q2645475,Cihat Arslan,P413,position played on team / speciality,Q336286,Defender (association football)
Q202569,belözoğlu emre,P54,member of sports team,Q857938,i̇stanbul büyükşehir belediyespor (football team)
Q8079477,Ümit Turmuş,P31,instance of,Q5,Huamn
Q18066902,Dzhemal Kyzylatesh,P106,occupation,Q937857,Association football player
Q946559,Ufuk Ceylan,P31,instance of,Q5,Huamn
Q7021626,Nezir Sağır,P1344,participant of,Q8577,2012 summer olympics in london
Q3525305,Ender Günlü,P54,member of sports team,Q690082,Urania Genève
Q563166,damir ibrić yüksel,P54,member of sports team,Q1024463,cs concordia chiajna
Q373394,Ragıp Başdağ,P27,country of citizenship,Q43,turkiye
Q42228,gergana branzova,P31,instance of,Q5,Huamn
Q1258627,kivanc karakas,P27,country of citizenship,Q43,turkiye
Q20064412,sibel nohut,P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q18205224,kubra berber,P54,member of sports team,Q6056366,1207 antalya muratpaşa belediye spor
Q307825,ozgur bayer,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q4285478,etimesgut şekerspor,P118,league,Q1780954,TFF Second League/doc
Q871056,ersin demir,P54,member of sports team,Q16536906,Bayer 04 Leverkusen II
Q822762,kerem demirbay,P27,country of citizenship,Q43,turkiye
Q870640,Yasin Yılmaz,P19,place of birth,Q1726,monaco of bavaria
Q544714,Mehmet Yozgatlı,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q198254,Umut Nayir,P54,member of sports team,Q303121,yeni malatyaspor
Q551622,atilla yıldırım,P54,member of sports team,Q24680,velox sc
Q1955517,Mustafa Asan,P54,member of sports team,Q172567,Besiktas Jk
Q3874867,nesim ozgur,P27,country of citizenship,Q43,turkiye
Q970281,Gökay İravul,P54,member of sports team,Q128148,Vestel Manisaspor
Q8082477,Senol Fidan,P54,member of sports team,Q285722,Gaziantepspor
Q1884872,mahir savranlıoğlu,P54,member of sports team,Q18128465,stuttgarter kickers amateure
Q16227431,fatma şahin (footballer),P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q67631,sercan sararer osuna,P54,member of sports team,Q153539,SpVgg Fürth
Q823922,burhanettin kaymak,P31,instance of,Q5,Huamn
Q644315,nadir çiftçi,P27,country of citizenship,Q43,turkiye
Q5522033,garbis i̇stanbulluoğlu,P19,place of birth,Q406,istanbul (turkey)
Q2554201,Boukar Alioum,P54,member of sports team,Q430107,Samsunspor
Q4725062,Ali Mumcu,P413,position played on team / speciality,Q193592,Right-half
Q2388257,taha yalçıner,P31,instance of,Q5,Huamn
Q2403912,ziya songulen,P106,occupation,Q937857,Association football player
Q1362422,Kazım Ersun Yanal,P31,instance of,Q5,Huamn
Q551618,Halil Çolak,P54,member of sports team,Q417685,Akhisar Belediyespor
Q18145129,Tirespor 1922,P118,league,Q1470401,TFF Third League
Q343593,İlhan Eker,P54,member of sports team,Q641373,gençlerbirligi sk
Q716673,Kemal Aslan,P19,place of birth,Q93338,ayntab
Q1135276,Dr. Necmettin Şeyhoğlu Stadium,P17,country,Q43,turkiye
Q3418390,ramazan tunç,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q470669,elvir boliç,P54,member of sports team,Q39290,nk čelik
Q19284686,hakan canbazoglu,P54,member of sports team,Q43134,Galatasaray S. K.
Q3782480,hakan demir,P106,occupation,Q5137571,Head basketball coach
Q7682558,Taner Demirbas,P54,member of sports team,Q1369461,sakaryaspor
Q10434601,i̇lker erbay,P54,member of sports team,Q1636019,alanyaspor
Q973219,Soner Aydogdu,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q12838157,cem felek,P31,instance of,Q5,Huamn
Q1138348,coskun özari,P19,place of birth,Q406,istanbul (turkey)
Q1559257,gokhan degirmenci,P54,member of sports team,Q3590479,turkey national under-17 football team
Q5965017,Huesnue Zeybekoglu,P54,member of sports team,Q1351037,Turgutluspor
Q2735520,emir preldzic,P413,position played on team / speciality,Q462471,Power Forward (basketball)
Q1720957,Kadir Keleş,P54,member of sports team,Q192641,trabzonspor
Q1267525,dursun karatay,P31,instance of,Q5,Huamn
Q1875713,malatya inonu stadi,P131,located in the administrative territorial entity,Q165995,List of people from Malatya
Q18619336,eda karataş,P54,member of sports team,Q6098614,Trabzon Idmanocagi (women)
Q1339529,emrah eren,P54,member of sports team,Q43134,Galatasaray S. K.
Q922443,Mehmet Guven,P19,place of birth,Q165995,List of people from Malatya
Q1394807,tayfur havutcu,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q510428,polat keser,P641,sport,Q2736,futebol
Q4790540,Arif Karaoğlan,P106,occupation,Q937857,Association football player
Q1569840,hakan söyler,P19,place of birth,Q3640,"Angora, Turkey"
Q284155,uğur demirkol,P54,member of sports team,Q170134,waldhoff mannheim
Q7445146,sedat yesilkaya,P54,member of sports team,Q641373,gençlerbirligi sk
Q444341,Didier Six,P641,sport,Q2736,futebol
Q246461,Serhat Cetin,P54,member of sports team,Q1734764,pınar karşıyaka
Q17523870,Handan Kurğa,P27,country of citizenship,Q43,turkiye
Q2274029,sertan vardar,P54,member of sports team,Q434929,Altay Izmir
Q6052818,niyazi sel,P19,place of birth,Q406,istanbul (turkey)
Q21044886,Furkan Aydogdu,P31,instance of,Q5,Huamn
Q61655,gokhan tore,P641,sport,Q2736,futebol
Q5005274,bulent bal,P54,member of sports team,Q806415,Bandirmaspor
Q5332344,Ecem Güler,P31,instance of,Q5,Huamn
Q5678310,Hasan Yigit,P54,member of sports team,Q1369461,sakaryaspor
Q2081279,yasemin begüm dalgalar,P413,position played on team / speciality,Q462471,Power Forward (basketball)
Q522688,Yiğit İsmail Gökoğlan,P19,place of birth,Q35997,"ismir, turkey"
Q7905376,Ugur Erdogan,P106,occupation,Q937857,Association football player
Q970212,ismail isa mustafa,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q401817,Ahmet Dursun,P54,member of sports team,Q537552,fc teda
Q21621936,esra manya,P54,member of sports team,Q18128942,turkey women's national under-17 football team
Q5031663,Candeğer Kılınçer,P31,instance of,Q5,Huamn
Q18765,burak yilmaz,P54,member of sports team,Q7855039,turkey national under-23 football team
Q573330,yasin öztekin,P31,instance of,Q5,Huamn
Q19594176,Melis Özçiğdem,P27,country of citizenship,Q43,turkiye
Q6100927,Seyit Cem Ünsal,P413,position played on team / speciality,Q193592,Right-half
Q1251405,Semavi Özgür,P54,member of sports team,Q1628465,TKİ Tavşanlı Linyitspor
Q6055982,ali cansun begeçarslan,P54,member of sports team,Q118919,eyüp sk
Q807762,Barbaros Barut,P54,member of sports team,Q3590479,turkey national under-17 football team
Q15708673,emre can coşkun,P106,occupation,Q937857,Association football player
Q8079473,Umit Can Batman,P27,country of citizenship,Q43,turkiye
Q1354966,Erkam Reşmen,P31,instance of,Q5,Huamn
Q1016283,Burhan Sargun,P27,country of citizenship,Q43,turkiye
Q21623058,büşra taşkın,P54,member of sports team,Q17059591,derince belediyespor (women)
Q344531,izzet türkyilmaz,P31,instance of,Q5,Huamn
Q8080018,Ibrahim Arat,P19,place of birth,Q35997,"ismir, turkey"
Q321572,cüneyt çakır,P27,country of citizenship,Q43,turkiye
Q721884,Tinaz Tirpan,P413,position played on team / speciality,Q336286,Defender (association football)
Q6937446,Murat İbrahim Uslu,P54,member of sports team,Q929360,mersin i̇.y
Q5005301,Bünyami Sudaş,P1344,participant of,Q8567,2008 Summer Games
Q1569840,hakan söyler,P54,member of sports team,Q3590479,turkey national under-17 football team
Q7454538,serhat sagat,P54,member of sports team,Q1369461,sakaryaspor
Q2696781,necmi onarici,P54,member of sports team,Q1636001,Alibeykoeyspor
Q1285241,taskin aksoy,P54,member of sports team,Q513237,kocaelispor
Q1499558,gokhan gulec,P54,member of sports team,Q285722,Gaziantepspor
Q3012914,damla çakıroğlu,P19,place of birth,Q3640,"Angora, Turkey"
Q823989,haluk türkeri,P54,member of sports team,Q692691,sv 07 elversberg
Q548294,Okan Deniz,P106,occupation,Q937857,Association football player
Q804428,baki mercimek,P54,member of sports team,Q641373,gençlerbirligi sk
Q23063190,Yusuf Yazıcı,P413,position played on team / speciality,Q193592,Right-half
Q20744379,Onur Capin,P27,country of citizenship,Q183,Germanz
Q512278,Ozan Evrim Özenc,P54,member of sports team,Q643107,Denizlispor
Q792953,Tuna Üzümcü,P54,member of sports team,Q643107,Denizlispor
Q8069966,zeytinburnu stadium,P131,located in the administrative territorial entity,Q197095,"Zeytinburnu, İstanbul"
Q2301324,Soner Ornek,P54,member of sports team,Q915883,Tokatspor
Q344007,irfan basaran,P54,member of sports team,Q303121,yeni malatyaspor
Q2541960,Yusuf Kurtulus,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q1591836,haydar yılmaz,P54,member of sports team,Q1170018,Kartalspor
Q7067345,noyan öz,P413,position played on team / speciality,Q280658,Centre Forward
Q874674,Bulent Kaan Bilgen,P641,sport,Q2736,futebol
Q471572,antonis fotsis,P27,country of citizenship,Q41,hellada
Q692105,erhan kavak,P54,member of sports team,Q464775,FC Thun
Q607752,Wederson Luis da Silva Medeiros,P54,member of sports team,Q80845,sport club internacional b
Q313145,Kazim Richards,P54,member of sports team,Q495299,Galatasaray F.C.
Q951211,Mehmet Topuz,P54,member of sports team,Q608122,kayserispor
Q5678101,Hasan Ahmet Sari,P413,position played on team / speciality,Q280658,Centre Forward
Q1339593,Emre Turan,P19,place of birth,Q64,Berlim
Q5032272,Caner Celep,P31,instance of,Q5,Huamn
Q4727582,Alişan Şeker,P54,member of sports team,Q384005,turk telekomspor
Q759156,Erkan Özbey,P19,place of birth,Q201101,Rizounta
Q426881,mustafa sarp,P54,member of sports team,Q495299,Galatasaray F.C.
Q297478,Ömer Kahveci,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q297461,Omer Bayram,P54,member of sports team,Q608122,kayserispor
Q3128061,Hasan Kamil Sporel,P413,position played on team / speciality,Q336286,Defender (association football)
