subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q6085024,Shagirov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q6934311,mulo (woreda),P17,country,Q115,ityop'ia
Q7075291,"obora, greater poland voivodeship",P17,country,Q36,PolanD
Q1149586,national road nr 91 (poland),P17,country,Q36,PolanD
Q701297,Mateo Kovačić,P27,country of citizenship,Q224,hirvatistan
Q209884,Radoslaw Zmitrowicz,P27,country of citizenship,Q36,PolanD
Q6943432,mustafa durak,P19,place of birth,Q6602,"strasbourg, france"
Q5760260,nowe gatne,P17,country,Q36,PolanD
Q8051357,yekaterina kibalo,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q508250,Marina Koshevaya,P27,country of citizenship,Q15180,SU (country)
Q2006326,Egorliksky Raion,P17,country,Q159,Оросын Холбооны Улс
Q10505632,igor klitsov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q189596,Axios (river),P17,country,Q221,fyro macedonia
Q3182496,Prhinje (Trebinje),P17,country,Q225,босна и херцеговина
Q6041857,kadro,P495,country of origin,Q43,turkiye
Q2952947,Kazakhstan Premier League 2002,P17,country,Q232,qazaqstan respwblïkası
Q2012551,Lagoa Grande do Maranhao,P17,country,Q155,Brzil
Q269180,tarnow opolski commune,P17,country,Q36,PolanD
Q1960837,Articles for creation/Admiral Abaza,P19,place of birth,Q159,Оросын Холбооны Улс
Q6762431,"Marianowo, Gmina Ślesin",P17,country,Q36,PolanD
Q3186598,jose wellington bento dos santos,P27,country of citizenship,Q155,Brzil
Q7262725,pulanki,P17,country,Q36,PolanD
Q2579279,pref. renato moreira airport,P17,country,Q155,Brzil
Q18402445,Aleksandra Sikora,P19,place of birth,Q36,PolanD
Q288386,pruśce,P17,country,Q36,PolanD
Q5218699,Daniel Sarafian,P27,country of citizenship,Q155,Brzil
Q3053297,gornje međuše,P17,country,Q225,босна и херцеговина
Q2019293,"eldorado, mato grosso do sul",P17,country,Q155,Brzil
Q20630954,Dmitry arsenyev,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q3377370,Ortalis ruficeps,P183,endemic to,Q155,Brzil
Q402320,slawomir peszko,P27,country of citizenship,Q36,PolanD
Q5985349,matiyes mete,P413,position played on team / speciality,Q280658,Centre Forward
Q104019,wilhelm dreesen,P27,country of citizenship,Q35,Dennmark
Q219298,elkeson,P27,country of citizenship,Q155,Brzil
Q17126715,polina kalsina,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q9152182,Andrzej Glyda,P27,country of citizenship,Q36,PolanD
Q3500748,"Strzelce, Warmian-Masurian Voivodeship",P17,country,Q36,PolanD
Q923741,casinhas,P17,country,Q155,Brzil
Q7376724,"Ruda, Lask County",P17,country,Q36,PolanD
Q556417,new ankara stadium,P31,instance of,Q1154710,football venue (soccer)
Q651900,"łączkowice, tomaszów mazowiecki county",P17,country,Q36,PolanD
Q5385847,Ergün Batmaz,P1344,participant of,Q8470,seoul 1988
Q58179,irtysh district,P17,country,Q232,qazaqstan respwblïkası
Q2323827,wyśmierzyce commune,P17,country,Q36,PolanD
Q946473,umut bulut,P54,member of sports team,Q1636012,petrol ofisi s.k.
Q732723,Paklenica,P17,country,Q224,hirvatistan
Q249259,Jedrzejów,P17,country,Q36,PolanD
Q472024,Vladimir Mikhaylovich Zeldin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7105391,Orzewo,P17,country,Q36,PolanD
Q718323,ove verner hansen,P27,country of citizenship,Q35,Dennmark
Q6737928,"majkowice, proszowice county",P17,country,Q36,PolanD
Q5730953,"Henryk, Swietokrzyskie Voivodeship",P17,country,Q36,PolanD
Q7392801,src kale,P17,country,Q221,fyro macedonia
Q5620277,Usnik-Dwor,P17,country,Q36,PolanD
Q9184328,camila de carvalho,P27,country of citizenship,Q155,Brzil
Q5590508,Goźlice,P17,country,Q36,PolanD
Q4265226,Irakli Logua,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q12285761,Ostren i Vogel,P17,country,Q222,Albania
Q2641474,Ugur Dagdelen,P54,member of sports team,Q608122,kayserispor
Q18559361,Enkelejda Arifi (Alushi),P27,country of citizenship,Q222,Albania
Q1339575,emre gurbuz,P641,sport,Q2736,futebol
Q4404367,rouslan saghabalyan,P27,country of citizenship,Q15180,SU (country)
Q3810358,Josip Mikulic,P27,country of citizenship,Q225,босна и херцеговина
Q15995769,josip metzger,P27,country of citizenship,Q224,hirvatistan
Q719346,Hasan Kabze,P54,member of sports team,Q630348,bucaspor
Q4024612,"Znamensky District, Omsk Oblast",P17,country,Q159,Оросын Холбооны Улс
Q4073575,igor raufovich ashurbeyli,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q16012049,Omer Boncuk,P54,member of sports team,Q5626968,Güneş S.K.
Q5616575,knorydy,P17,country,Q36,PolanD
Q2628240,prince afonso of brazil,P27,country of citizenship,Q155,Brzil
Q3005683,crvenice,P17,country,Q225,босна и херцеговина
Q7601307,Stara Dobrzyca,P17,country,Q36,PolanD
Q328489,Dan Laustsen,P27,country of citizenship,Q35,Dennmark
Q6554476,"Topkaya, Mut",P131,located in the administrative territorial entity,Q94637,"mut, turkey"
Q3847606,"Maria da Graca, Rio de Janeiro",P17,country,Q155,Brzil
Q7197079,Piotrkowek Maly,P17,country,Q36,PolanD
Q832193,Durmus Bayram,P641,sport,Q2736,futebol
Q2030563,2008 Cup of Russia,P17,country,Q159,Оросын Холбооны Улс
Q2911385,Boryty,P17,country,Q36,PolanD
Q1372760,kristian nushi,P27,country of citizenship,Q222,Albania
Q14542500,ramadan ramadani,P27,country of citizenship,Q222,Albania
Q5515371,Gabela Polje,P17,country,Q225,босна и херцеговина
Q18639817,vera kolesnikova,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q2003441,Yasin Karaca,P54,member of sports team,Q3590479,turkey national under-17 football team
Q5771862,hirut desta,P27,country of citizenship,Q115,ityop'ia
Q7915549,Varden Tsulukidze,P27,country of citizenship,Q15180,SU (country)
Q9180152,tyskie brewery,P17,country,Q36,PolanD
Q115,ityop'ia,P530,diplomatic relation,Q34,p:sweden
Q1141145,kexholm castle,P17,country,Q159,Оросын Холбооны Улс
Q1992725,majdan sopocki pierwszy,P17,country,Q36,PolanD
Q272734,cağlar birinci,P54,member of sports team,Q933897,denizli belediyespor
Q6433053,kosewko,P17,country,Q36,PolanD
Q20641321,sergey pichugin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q3739075,marina anatolyevna paley,P27,country of citizenship,Q15180,SU (country)
Q4286948,medal of merit for national defence,P17,country,Q36,PolanD
Q2091306,rio araguari (amapá),P17,country,Q155,Brzil
Q5765906,Polunce,P17,country,Q36,PolanD
Q4993450,a trip to mars,P495,country of origin,Q35,Dennmark
Q1755726,machacalis,P17,country,Q155,Brzil
Q607752,Wederson Luis da Silva Medeiros,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q1374981,Kaare Klint,P27,country of citizenship,Q35,Dennmark
Q7601394,stara rzeczna,P17,country,Q36,PolanD
Q2036429,beszyno,P17,country,Q36,PolanD
Q2440156,Choryn,P17,country,Q36,PolanD
Q606786,Vukosavlje,P17,country,Q225,босна и херцеговина
Q824004,bilal çubukçu,P27,country of citizenship,Q183,Germanz
Q3482214,shinile (woreda),P17,country,Q115,ityop'ia
Q6190777,Vladimir Schukin,P27,country of citizenship,Q15180,SU (country)
Q1043133,carlos pedro zilli,P27,country of citizenship,Q155,Brzil
Q7999244,"Wierzbna, Opole Voivodeship",P17,country,Q36,PolanD
Q6096049,ivan ceresnjes,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7066029,"nowa karczma, sztum county",P17,country,Q36,PolanD
Q3132156,Sé (São Paulo Metro),P17,country,Q155,Brzil
Q7602688,Stary Błeszyn,P17,country,Q36,PolanD
Q7357298,Rodrigo Augusto Sartori Costa,P27,country of citizenship,Q155,Brzil
Q141392,egypt at the 1984 winter olympics,P17,country,Q225,босна и херцеговина
Q2029722,Spirydion Albański,P172,ethnic group,Q179248,history of the albanians
Q5319783,"Dzielna, Silesian Voivodeship",P17,country,Q36,PolanD
Q8039752,"wyganow, lodz voivodeship",P17,country,Q36,PolanD
Q17343987,jozef mayer,P27,country of citizenship,Q36,PolanD
Q4098243,be my husband,P495,country of origin,Q15180,SU (country)
Q4109512,Spring on Zarechnaya Street,P495,country of origin,Q15180,SU (country)
Q16337438,everton luiz guimarães bilher,P27,country of citizenship,Q155,Brzil
Q7976997,"wałowice, łódź voivodeship",P17,country,Q36,PolanD
Q1406254,Ferhat Odabaşı,P641,sport,Q2736,futebol
Q4126862,Vladimir Vokhmianin,P27,country of citizenship,Q232,qazaqstan respwblïkası
Q5201485,Czapielski Młyn,P17,country,Q36,PolanD
Q7067244,nowy zieluń,P17,country,Q36,PolanD
Q2360791,Vladimir Naumov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q16142131,municipal guards,P17,country,Q155,Brzil
Q793872,Aziz Yıldırım/Comments,P106,occupation,Q13582652,public works engineer
Q1756936,Durande,P17,country,Q155,Brzil
Q1254032,vanja drach,P27,country of citizenship,Q224,hirvatistan
Q1761717,Parapuã,P17,country,Q155,Brzil
Q1709035,josé benedito simão,P27,country of citizenship,Q155,Brzil
Q2287608,Dom Simon Jubani,P172,ethnic group,Q179248,history of the albanians
Q3040587,Dubovo Brdo,P17,country,Q225,босна и херцеговина
Q129202,fedor tutin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7041945,"niwy, piotrkow county",P17,country,Q36,PolanD
Q1850497,Savyolovskiy Terminal,P17,country,Q159,Оросын Холбооны Улс
Q249829,"uralsky, sverdlovsk oblast",P17,country,Q159,Оросын Холбооны Улс
Q3612744,monino airfield,P17,country,Q159,Оросын Холбооны Улс
Q2439671,Stanislaw Lubomirski (1722-1782),P27,country of citizenship,Q36,PolanD
Q358987,murat hacioglu,P735,given name,Q2781139,murat (given name)
Q1997832,"Kwiatkowice, Łódź Voivodeship",P17,country,Q36,PolanD
Q510440,barbara jaracz,P27,country of citizenship,Q36,PolanD
Q3118667,mačkovac (gradiška),P17,country,Q225,босна и херцеговина
Q15241594,Dersu,P17,country,Q159,Оросын Холбооны Улс
Q39058892,Raya University,P17,country,Q115,ityop'ia
Q5739204,"wólka, hajnówka county",P17,country,Q36,PolanD
Q2826940,Agnieszka Kosmatka,P27,country of citizenship,Q36,PolanD
Q3932227,reinaldo rosa dos santos,P27,country of citizenship,Q155,Brzil
Q16196779,mithat yıldırım,P1344,participant of,Q9660,1992 olympic winter games
Q21707179,Thiago Nascimento dos Santos,P27,country of citizenship,Q155,Brzil
Q71390,Deniz Yılmaz,P1412,"languages spoken, written or signed",Q188,iso 639:deu
Q944950,Krzysztof Chrapek,P27,country of citizenship,Q36,PolanD
Q5754526,sojczynek,P17,country,Q36,PolanD
Q4529047,denis shchetkin,P19,place of birth,Q232,qazaqstan respwblïkası
Q4893921,Bernard J. Nolker,P27,country of citizenship,Q155,Brzil
Q8082620,sukran albayrak,P27,country of citizenship,Q43,turkiye
Q12324181,Leif Printzlau,P27,country of citizenship,Q35,Dennmark
Q899406,brasiléia,P17,country,Q155,Brzil
Q18080337,Çatalcaspor,P641,sport,Q2736,futebol
Q16233991,artur malygin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q8340173,"Kokino, Bryansk",P17,country,Q159,Оросын Холбооны Улс
Q947240,Paraopeba,P17,country,Q155,Brzil
Q5950836,"Hutki, Lesser Poland Voivodeship",P17,country,Q36,PolanD
Q3804758,ivan rajcić,P27,country of citizenship,Q224,hirvatistan
Q893832,Boritsch,P17,country,Q36,PolanD
Q1758288,vaersgo,P495,country of origin,Q35,Dennmark
Q7636309,"Suliszewice, West Pomeranian Voivodeship",P17,country,Q36,PolanD
Q1524552,stygge krumpen,P27,country of citizenship,Q35,Dennmark
Q16225717,didem karagenc,P54,member of sports team,Q1385152,turkey women's national under-19 football team
Q219935,Zonguldakspor,P17,country,Q43,turkiye
Q6357696,"Kamien Maly, Lubusz Voivodeship",P17,country,Q36,PolanD
Q1354983,erkan taskiran,P641,sport,Q2736,futebol
Q572531,stare karmonki,P17,country,Q36,PolanD
Q4886913,"danish folketing election, 1929",P17,country,Q35,Dennmark
Q6454325,"kąkolewo, leszno county",P17,country,Q36,PolanD
Q16232727,albi llenga,P19,place of birth,Q222,Albania
Q6069786,Refik Osman Top,P19,place of birth,Q406,istanbul (turkey)
Q4144551,gorno-altaisk state university,P17,country,Q159,Оросын Холбооны Улс
Q2463797,thiago fragoso,P27,country of citizenship,Q155,Brzil
Q2662347,Dworzec Gdański (Warsaw Metro),P17,country,Q36,PolanD
Q4879387,Bedri Gursoy,P735,given name,Q4879383,bedri
Q4153127,aleksandr yuryevich gushchin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7232938,poręby kupieńskie,P17,country,Q36,PolanD
Q8067715,Zbiersk-Cukrownia,P17,country,Q36,PolanD
Q85404,Yuri Osipov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1259703,boro jovanović,P27,country of citizenship,Q224,hirvatistan
Q4100639,piotr buchkin,P27,country of citizenship,Q15180,SU (country)
Q1397194,Faruk Bayar,P19,place of birth,Q168866,Eski-Shehr
Q2238110,cycloramphus bolitoglossus,P183,endemic to,Q155,Brzil
Q5129143,Claudia Cepeda,P27,country of citizenship,Q155,Brzil
Q924604,remzi giray kaçar,P106,occupation,Q937857,Association football player
Q7392202,SP-151,P17,country,Q155,Brzil
Q94215,koryciany,P17,country,Q36,PolanD
Q6345842,kadzidłowa,P17,country,Q36,PolanD
Q3106199,jubii,P17,country,Q35,Dennmark
Q326766,Musa Jalil,P27,country of citizenship,Q15180,SU (country)
Q1188726,Denmark International,P17,country,Q35,Dennmark
Q396613,bishop of cissa,P17,country,Q224,hirvatistan
Q4734729,Aloisio da Silva Filho,P27,country of citizenship,Q155,Brzil
Q12331122,Peder Bergenhammer Sørensen,P27,country of citizenship,Q35,Dennmark
Q1888916,"Aşağıçöplü, Besni",P131,located in the administrative territorial entity,Q816753,besni
Q7877513,Uffe Larsen,P27,country of citizenship,Q35,Dennmark
Q9388699,massacre in zakroczym,P17,country,Q36,PolanD
Q1886657,veja.com,P495,country of origin,Q155,Brzil
Q484552,Algericas,P206,located in or next to body of water,Q4918,Mediteranean
Q454925,"Bogolioubov, Nicolas",P27,country of citizenship,Q15180,SU (country)
Q1953539,Murat Erdoğan,P31,instance of,Q5,Huamn
Q7852870,Tunch Ilkin,P31,instance of,Q5,Huamn
Q10478526,Nikolai Safronidi,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q3078772,muamer avdic,P27,country of citizenship,Q225,босна и херцеговина
Q1573490,"Dodô (footballer, born 1992)",P27,country of citizenship,Q155,Brzil
Q6061285,Amphibious Marine Infantry Brigade Command,P159,headquarters location,Q1921294,Old Phocaea
Q18128908,daniil tyumentsev,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q18171060,artyom grigoryan,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7535095,skidziń,P17,country,Q36,PolanD
Q331535,nankier,P27,country of citizenship,Q36,PolanD
Q7067264,"Nowy Swiat, Miedzyrzecz County",P17,country,Q36,PolanD
Q4404275,boris vladimirovich savchenko,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7919017,VUS,P17,country,Q159,Оросын Холбооны Улс
Q6885200,"Miłobądz, West Pomeranian Voivodeship",P17,country,Q36,PolanD
Q4071283,gurgen ashotovich askaryan,P27,country of citizenship,Q15180,SU (country)
Q616664,carlos henrique casemiro,P27,country of citizenship,Q155,Brzil
Q241104,henrik nicolai clausen,P27,country of citizenship,Q35,Dennmark
Q4754177,anderson santos (paralympian),P27,country of citizenship,Q155,Brzil
Q11754813,lesiny male,P17,country,Q36,PolanD
Q7106719,"Jaroszowka, Bialystok",P17,country,Q36,PolanD
Q1336666,fabiano machado,P27,country of citizenship,Q155,Brzil
Q71241,jan muskata,P27,country of citizenship,Q36,PolanD
Q7571918,sowinki,P17,country,Q36,PolanD
Q7265816,Qafe-Grade,P17,country,Q222,Albania
Q3603038,aage neutzsky-wulff,P27,country of citizenship,Q35,Dennmark
Q44628,r.v.d.,P27,country of citizenship,Q36,PolanD
Q5423080,eyueboglu high school,P131,located in the administrative territorial entity,Q334924,Umraniye
Q8082959,żabczyce,P17,country,Q36,PolanD
Q7420485,santo antônio river (doce river),P17,country,Q155,Brzil
Q2094412,Pietro Fantin,P27,country of citizenship,Q155,Brzil
Q28792325,Malinnik,P17,country,Q36,PolanD
Q16952026,Susurluk car crash,P17,country,Q43,turkiye
Q19643515,articles for creation/louise hindsgavl,P27,country of citizenship,Q35,Dennmark
Q16235675,sergei nakhlyostkin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q5052197,Basilica San Luis Gonzaga,P17,country,Q155,Brzil
Q971740,Ugur Ucar,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q47120,David Fyodorivich Oistrakh,P27,country of citizenship,Q15180,SU (country)
Q3537819,Western Special Military District,P17,country,Q15180,SU (country)
Q6861602,miluki,P17,country,Q36,PolanD
Q2722710,Morten Bruun,P27,country of citizenship,Q35,Dennmark
Q6185747,jesionowiec,P17,country,Q36,PolanD
Q302434,Aleksandr Andreyevich Samarsky,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q12324919,lotte meldgaard pedersen,P27,country of citizenship,Q35,Dennmark
Q2601472,Vinogradovsky Raion,P17,country,Q159,Оросын Холбооны Улс
Q261401,soyuz tm-5,P17,country,Q15180,SU (country)
Q2458395,wojnicz commune,P17,country,Q36,PolanD
Q2044674,Bożanka,P17,country,Q36,PolanD
Q6349846,Skindzierz,P17,country,Q36,PolanD
Q428938,juninho cearense,P54,member of sports team,Q430107,Samsunspor
Q4107822,bodzanta,P27,country of citizenship,Q36,PolanD
Q1828718,gmina przytuły,P17,country,Q36,PolanD
Q5610006,"grodna, greater poland voivodeship",P17,country,Q36,PolanD
Q3693428,"Cordovil, Rio de Janeiro",P17,country,Q155,Brzil
Q221,fyro macedonia,P463,member of,Q191384,banque internationale pour la reconstruction et le développement
Q22957548,asli iskit,P19,place of birth,Q35997,"ismir, turkey"
Q6137071,sérgio júnior (footballer),P27,country of citizenship,Q155,Brzil
Q6427728,kolonia wrzelów,P17,country,Q36,PolanD
Q590183,nikolay drozdov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q4959041,braco norte do rio itaunas,P17,country,Q155,Brzil
Q4495926,Svetlana Kharitonova,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q5560479,gil cain,P19,place of birth,Q155,Brzil
Q5612637,"grzybno, brodnica county",P17,country,Q36,PolanD
Q4736707,Altineu Pires,P27,country of citizenship,Q155,Brzil
Q75857,Nuri şahin,P27,country of citizenship,Q183,Germanz
Q444853,Furkan Aydin,P54,member of sports team,Q1351037,Turgutluspor
Q6110683,Jacewicze,P17,country,Q36,PolanD
Q7281831,Radzice Duze,P17,country,Q36,PolanD
Q1187832,deniz aslan,P54,member of sports team,Q891679,Boluspor
Q7302343,recep adanir,P106,occupation,Q937857,Association football player
Q8062001,yusuf öztürk (footballer),P413,position played on team / speciality,Q193592,Right-half
Q16212886,Elizete da Silva,P27,country of citizenship,Q155,Brzil
Q5299172,dos marmelos river,P17,country,Q155,Brzil
Q2578539,"adams, lyukman",P27,country of citizenship,Q159,Оросын Холбооны Улс
Q18640710,peter geltzer,P27,country of citizenship,Q35,Dennmark
Q2065179,Socorro do Piauí,P17,country,Q155,Brzil
Q5590826,grabowo-kolonie,P17,country,Q36,PolanD
Q1336103,joão donato,P27,country of citizenship,Q155,Brzil
Q21622231,Oleg Novikov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7384745,rybitew,P17,country,Q36,PolanD
Q2021210,"apiaca, espírito santo",P17,country,Q155,Brzil
Q3036542,donji brisnik,P17,country,Q225,босна и херцеговина
Q2548953,Shchukinskaya,P17,country,Q159,Оросын Холбооны Улс
Q4403052,SKA Rostov-on-Don (women),P17,country,Q159,Оросын Холбооны Улс
Q16232459,sergei tanygin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q5201953,czepow,P17,country,Q36,PolanD
Q2922678,bujkovci,P17,country,Q221,fyro macedonia
Q356056,Rodrigo Alvaro Tello Valenzuela,P54,member of sports team,Q748445,Eskisehirspor
Q4831346,"Kargali, Besni",P131,located in the administrative territorial entity,Q816753,besni
Q355403,Legnickie Pole,P17,country,Q36,PolanD
Q1449422,Vladimir Lichutin,P27,country of citizenship,Q15180,SU (country)
Q737780,ante zurak,P27,country of citizenship,Q224,hirvatistan
Q20641652,christianno,P27,country of citizenship,Q155,Brzil
Q10488035,evgeniy beskishkin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1814846,Mount Alayta,P17,country,Q115,ityop'ia
Q22669854,bikin national park,P17,country,Q159,Оросын Холбооны Улс
Q12330908,pan club copenhagen,P17,country,Q35,Dennmark
Q2032622,Darevsky,P27,country of citizenship,Q15180,SU (country)
Q3033398,dobromani,P17,country,Q225,босна и херцеговина
Q2479841,kaçmaz akgün,P54,member of sports team,Q1398111,Fatih Karagumruk SK
Q156546,Bashmet,P27,country of citizenship,Q15180,SU (country)
Q2078269,danijel stojanović,P27,country of citizenship,Q224,hirvatistan
Q5741380,hermes carleial,P27,country of citizenship,Q155,Brzil
Q2005998,Sergey Panteleymonovich Babinov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q6431037,"Kopce, Kuyavian-Pomeranian Voivodeship",P17,country,Q36,PolanD
Q10281269,fernando bezerra coelho,P27,country of citizenship,Q155,Brzil
Q1879415,Czarna Glina,P17,country,Q36,PolanD
Q1053329,cemil tosun,P54,member of sports team,Q841378,DAC Dunajská Streda
Q139743,Yäşel Üzän,P17,country,Q159,Оросын Холбооны Улс
Q2556225,Enbekshikazakh District,P17,country,Q232,qazaqstan respwblïkası
Q6059067,Abdülaziz Demircan,P54,member of sports team,Q301332,Kardemir Karabukspor
Q8071556,Zielin Miastecki (PKP station),P17,country,Q36,PolanD
Q6593598,"Sokolovac, Osijek-Baranja County",P17,country,Q224,hirvatistan
Q3725315,Enes Demirović,P27,country of citizenship,Q225,босна и херцеговина
Q3815588,człekówka,P17,country,Q36,PolanD
Q4263327,ernst lissner,P937,work location,Q159,Оросын Холбооны Улс
Q1930358,mikhail timochine,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7682820,tangará esporte clube,P17,country,Q155,Brzil
Q454040,Knudeklint Member,P17,country,Q35,Dennmark
Q4352784,Port of Gdynia,P17,country,Q36,PolanD
Q616440,Magomed Arsenovich Kurbanov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q166377,Rzążew,P17,country,Q36,PolanD
Q3552120,Uraga (woreda),P17,country,Q115,ityop'ia
Q6703586,luna river (brazil),P17,country,Q155,Brzil
Q683399,Ivan Dykhovichnyy,P27,country of citizenship,Q15180,SU (country)
Q8063496,"Zabielne, Olecko County",P17,country,Q36,PolanD
Q249231,ur-500 proton,P17,country,Q159,Оросын Холбооны Улс
Q2856554,"kostkowice, cieszyn county",P17,country,Q36,PolanD
Q40692600,o outro lado do paraíso,P495,country of origin,Q155,Brzil
Q1003264,czchów,P17,country,Q36,PolanD
Q58198,Ahmed Davutoglu,P735,given name,Q406294,Ahmad (first name)
Q498098,Valeri Chkalov,P27,country of citizenship,Q15180,SU (country)
Q54046,Ladislaus Herman,P27,country of citizenship,Q36,PolanD
Q155860,andrey vishinsky,P27,country of citizenship,Q15180,SU (country)
Q4294522,brazilian ministry of education,P17,country,Q155,Brzil
Q6743324,Mali i Gjymtit,P17,country,Q222,Albania
Q7029404,Nicolai Howalt,P27,country of citizenship,Q35,Dennmark
Q6872679,Miralem Ibrahimović,P54,member of sports team,Q197093,zeytinburnuspor
Q4514816,sergey yuryevich cheskidov,P27,country of citizenship,Q15180,SU (country)
Q2331416,"São Francisco, Sergipe",P17,country,Q155,Brzil
Q3018156,yury markovich shmidt,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q8077521,Cankaya Koeskue,P31,instance of,Q16560,palaces
Q6440579,krazkowy,P17,country,Q36,PolanD
Q179878,Teresa Izewska,P27,country of citizenship,Q36,PolanD
Q1848967,Entranced Earth,P495,country of origin,Q155,Brzil
Q4484065,aleksey aleksandrovich filippov,P27,country of citizenship,Q15180,SU (country)
Q1840472,roberto ierusalimschy,P27,country of citizenship,Q155,Brzil
Q502590,Andrei Stepanov (footballer),P27,country of citizenship,Q15180,SU (country)
Q1140106,fc torpedo naberezhnye chelny,P17,country,Q159,Оросын Холбооны Улс
Q1879794,hurup thy,P17,country,Q35,Dennmark
Q4696159,Ahmet Cömert Sapor Salonu,P466,occupant,Q5518021,galatasaray wheelchair basketball team
Q1437150,Foreningene Nordens Forbund,P17,country,Q35,Dennmark
Q3120797,Gumniska Male,P17,country,Q36,PolanD
Q976565,latychev nickolaj,P27,country of citizenship,Q15180,SU (country)
Q491314,Anders Thomas Jensen,P27,country of citizenship,Q35,Dennmark
Q5620108,"Morze, Siemiatycze County",P17,country,Q36,PolanD
Q7166551,"Peplowo, Plock County",P17,country,Q36,PolanD
Q9344802,Stankow,P17,country,Q36,PolanD
Q317682,abdullah keseroglu,P641,sport,Q2736,futebol
Q926668,hasan doğan,P31,instance of,Q5,Huamn
Q1615765,hesselø,P17,country,Q35,Dennmark
Q5058615,Cem Kargin,P54,member of sports team,Q1676156,Izmirspor
Q3761064,Gherman Lopatin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q223596,magneto (film),P840,narrative location,Q15180,SU (country)
Q5279213,diogo nogueira,P27,country of citizenship,Q155,Brzil
Q7116787,ołdaki-polonia,P17,country,Q36,PolanD
Q865827,Birol Hikmet,P413,position played on team / speciality,Q193592,Right-half
Q1652477,huseyin kala,P54,member of sports team,Q4285478,etimesgut şekerspor
Q903412,soyuz t-13,P1158,location of landing,Q232,qazaqstan respwblïkası
Q3574686,zalesie (gmina korytnica),P17,country,Q36,PolanD
Q1753858,moscow conference (1943),P710,participant,Q15180,SU (country)
Q1319514,vityaz arena,P17,country,Q159,Оросын Холбооны Улс
Q3845215,leluchow,P17,country,Q36,PolanD
Q2304477,Southeast European University,P17,country,Q221,fyro macedonia
Q6004042,imieni,P17,country,Q36,PolanD
Q820148,Eser Yağmur,P54,member of sports team,Q172567,Besiktas Jk
Q522688,Yiğit İsmail Gökoğlan,P54,member of sports team,Q178180,orduspor
Q458566,natalia medvedeva (tennis player),P27,country of citizenship,Q15180,SU (country)
Q2103146,czajków południowy,P17,country,Q36,PolanD
Q611310,Piaski Rudnickie,P17,country,Q36,PolanD
Q4292789,petr migunov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q5732035,Szpakowo,P17,country,Q36,PolanD
Q1580646,"objazda, pomeranian voivodeship",P17,country,Q36,PolanD
Q3574934,zawady małe,P17,country,Q36,PolanD
Q28230249,FK Proleter Makedonski Brod,P17,country,Q221,fyro macedonia
Q16923709,Tomas Maronesi,P27,country of citizenship,Q155,Brzil
Q523871,Uğur Yildirim,P106,occupation,Q937857,Association football player
Q1508751,"bukowo, opole voivodeship",P17,country,Q36,PolanD
Q7553776,sofiya perovskaya (film),P495,country of origin,Q15180,SU (country)
Q7289153,Ramazan Tavşancıoğlu,P27,country of citizenship,Q408,Commonwealth Australia
Q2325917,Nowa Sucha Commune,P17,country,Q36,PolanD
Q12305765,Chr. Augustinus Fabrikker,P17,country,Q35,Dennmark
Q7229861,"Poplawy, Chelm County",P17,country,Q36,PolanD
Q3338611,aleks caci,P27,country of citizenship,Q222,Albania
Q282133,baía formosa,P17,country,Q155,Brzil
Q3199953,krsmanići,P17,country,Q225,босна и херцеговина
Q6454493,Kepa Bielanska,P17,country,Q36,PolanD
